Date,Ticker,Industry,UnderlyingPrice,VIX,OptionType,Expiration,DTE,Strike,Bid,Ask,Last,Volume,log_moneyness,YTE,Spread,ITM
2023-10-09,AAPL,Technology,112.13,9.23,Call,2024-02-12,90,100.92,11.41,12.05,11.84,267,0.1053307886999322,0.2464065708418891,0.6400000000000006,1
2023-10-09,AAPL,Technology,112.13,9.23,Call,2024-02-12,90,112.13,2.44,2.57,2.51,481,0.0,0.2464065708418891,0.1299999999999999,0
2023-10-09,AAPL,Technology,112.13,9.23,Call,2024-02-12,90,123.34,0.08,0.08,0.08,315,-0.09528585709055754,0.2464065708418891,0.0,0
2023-10-09,AAPL,Technology,112.13,9.23,Call,2024-06-17,180,100.92,11.74,12.97,12.17,215,0.1053307886999322,0.4928131416837782,1.2300000000000004,1
2023-10-09,AAPL,Technology,112.13,9.23,Call,2024-06-17,180,112.13,3.53,3.89,3.81,361,0.0,0.4928131416837782,0.3600000000000003,0
2023-10-09,AAPL,Technology,112.13,9.23,Call,2024-06-17,180,123.34,0.42,0.47,0.44,252,-0.09528585709055754,0.4928131416837782,0.04999999999999999,0
2023-10-10,AAPL,Technology,111.04,9.43,Call,2023-11-21,30,99.94,11.13,11.4,11.32,329,0.10532049084243558,0.08213552361396304,0.2699999999999996,1
2023-10-10,AAPL,Technology,111.04,9.43,Call,2023-11-21,30,111.04,1.35,1.38,1.35,576,0.0,0.08213552361396304,0.029999999999999805,0
2023-10-10,AAPL,Technology,111.04,9.43,Call,2023-11-21,30,122.14,0.01,0.01,0.01,369,-0.09527743103649433,0.08213552361396304,0.0,0
2023-10-10,AAPL,Technology,111.04,9.43,Call,2024-02-13,90,99.94,11.3,11.93,11.78,306,0.10532049084243558,0.2464065708418891,0.629999999999999,1
2023-10-10,AAPL,Technology,111.04,9.43,Call,2024-02-13,90,111.04,2.41,2.54,2.48,431,0.0,0.2464065708418891,0.1299999999999999,0
2023-10-10,AAPL,Technology,111.04,9.43,Call,2024-02-13,90,122.14,0.08,0.08,0.08,313,-0.09527743103649433,0.2464065708418891,0.0,0
2023-10-10,AAPL,Technology,111.04,9.43,Call,2024-06-18,180,99.94,11.63,12.84,11.76,253,0.10532049084243558,0.4928131416837782,1.209999999999999,1
2023-10-10,AAPL,Technology,111.04,9.43,Call,2024-06-18,180,111.04,3.49,3.85,3.7,373,0.0,0.4928131416837782,0.3599999999999999,0
2023-10-10,AAPL,Technology,111.04,9.43,Call,2024-06-18,180,122.14,0.42,0.46,0.43,235,-0.09527743103649433,0.4928131416837782,0.040000000000000036,0
2023-10-11,AAPL,Technology,111.6,9.58,Call,2023-11-22,30,100.44,11.19,11.46,11.27,358,0.10536051565782635,0.08213552361396304,0.27000000000000135,1
2023-10-11,AAPL,Technology,111.6,9.58,Call,2023-11-22,30,111.6,1.35,1.38,1.37,568,0.0,0.08213552361396304,0.029999999999999805,0
2023-10-11,AAPL,Technology,111.6,9.58,Call,2023-11-22,30,122.76,0.01,0.01,0.01,366,-0.0953101798043249,0.08213552361396304,0.0,0
2023-10-11,AAPL,Technology,111.6,9.58,Call,2024-02-14,90,100.44,11.36,11.99,11.43,259,0.10536051565782635,0.2464065708418891,0.6300000000000008,1
2023-10-11,AAPL,Technology,111.6,9.58,Call,2024-02-14,90,111.6,2.42,2.55,2.5,490,0.0,0.2464065708418891,0.1299999999999999,0
2023-10-11,AAPL,Technology,111.6,9.58,Call,2024-02-14,90,122.76,0.08,0.08,0.08,281,-0.0953101798043249,0.2464065708418891,0.0,0
2023-10-11,AAPL,Technology,111.6,9.58,Call,2024-06-19,180,100.44,11.69,12.91,11.98,223,0.10536051565782635,0.4928131416837782,1.2200000000000006,1
2023-10-11,AAPL,Technology,111.6,9.58,Call,2024-06-19,180,111.6,3.51,3.87,3.81,371,0.0,0.4928131416837782,0.3600000000000003,0
2023-10-11,AAPL,Technology,111.6,9.58,Call,2024-06-19,180,122.76,0.42,0.46,0.43,236,-0.0953101798043249,0.4928131416837782,0.040000000000000036,0
2023-10-12,AAPL,Technology,110.91,9.6,Call,2023-11-23,30,99.82,11.11,11.39,11.19,353,0.10535049757518714,0.08213552361396304,0.28000000000000114,1
2023-10-12,AAPL,Technology,110.91,9.6,Call,2023-11-23,30,110.91,1.34,1.37,1.35,574,0.0,0.08213552361396304,0.030000000000000027,0
2023-10-12,AAPL,Technology,110.91,9.6,Call,2023-11-23,30,122.0,0.01,0.01,0.01,377,-0.09530198311660634,0.08213552361396304,0.0,0
2023-10-12,AAPL,Technology,110.91,9.6,Call,2024-02-15,90,99.82,11.29,11.92,11.68,279,0.10535049757518714,0.2464065708418891,0.6300000000000008,1
2023-10-12,AAPL,Technology,110.91,9.6,Call,2024-02-15,90,110.91,2.41,2.54,2.49,489,0.0,0.2464065708418891,0.1299999999999999,0
2023-10-12,AAPL,Technology,110.91,9.6,Call,2024-02-15,90,122.0,0.08,0.08,0.08,283,-0.09530198311660634,0.2464065708418891,0.0,0
2023-10-12,AAPL,Technology,110.91,9.6,Call,2024-06-20,180,99.82,11.61,12.83,12.17,243,0.10535049757518714,0.4928131416837782,1.2200000000000006,1
2023-10-12,AAPL,Technology,110.91,9.6,Call,2024-06-20,180,110.91,3.49,3.84,3.84,386,0.0,0.4928131416837782,0.34999999999999964,0
2023-10-12,AAPL,Technology,110.91,9.6,Call,2024-06-20,180,122.0,0.42,0.46,0.45,254,-0.09530198311660634,0.4928131416837782,0.040000000000000036,0
2023-10-13,AAPL,Technology,111.35,9.4,Call,2023-11-24,30,100.21,11.16,11.44,11.3,343,0.10541040963313908,0.08213552361396304,0.27999999999999936,1
2023-10-13,AAPL,Technology,111.35,9.4,Call,2023-11-24,30,111.35,1.35,1.38,1.36,535,0.0,0.08213552361396304,0.029999999999999805,0
2023-10-13,AAPL,Technology,111.35,9.4,Call,2023-11-24,30,122.48,0.01,0.01,0.01,334,-0.09526935764605178,0.08213552361396304,0.0,0
2023-10-13,AAPL,Technology,111.35,9.4,Call,2024-02-16,90,100.21,11.34,11.97,11.83,309,0.10541040963313908,0.2464065708418891,0.6300000000000008,1
2023-10-13,AAPL,Technology,111.35,9.4,Call,2024-02-16,90,111.35,2.42,2.55,2.47,474,0.0,0.2464065708418891,0.1299999999999999,0
2023-10-13,AAPL,Technology,111.35,9.4,Call,2024-02-16,90,122.48,0.08,0.08,0.08,284,-0.09526935764605178,0.2464065708418891,0.0,0
2023-10-13,AAPL,Technology,111.35,9.4,Call,2024-06-21,180,100.21,11.67,12.89,12.47,237,0.10541040963313908,0.4928131416837782,1.2200000000000006,1
2023-10-13,AAPL,Technology,111.35,9.4,Call,2024-06-21,180,111.35,3.5,3.86,3.83,378,0.0,0.4928131416837782,0.3599999999999999,0
2023-10-13,AAPL,Technology,111.35,9.4,Call,2024-06-21,180,122.48,0.42,0.46,0.44,228,-0.09526935764605178,0.4928131416837782,0.040000000000000036,0
2023-10-16,AAPL,Technology,111.84,9.42,Call,2023-11-27,30,100.66,11.21,11.48,11.22,323,0.10532077713728623,0.08213552361396304,0.2699999999999996,1
2023-10-16,AAPL,Technology,111.84,9.42,Call,2023-11-27,30,111.84,1.36,1.39,1.38,579,0.0,0.08213552361396304,0.029999999999999805,0
2023-10-16,AAPL,Technology,111.84,9.42,Call,2023-11-27,30,123.02,0.01,0.01,0.01,349,-0.095277665294722,0.08213552361396304,0.0,0
2023-10-16,AAPL,Technology,111.84,9.42,Call,2024-02-19,90,100.66,11.38,12.02,11.85,278,0.10532077713728623,0.2464065708418891,0.6399999999999988,1
2023-10-16,AAPL,Technology,111.84,9.42,Call,2024-02-19,90,111.84,2.43,2.56,2.53,505,0.0,0.2464065708418891,0.1299999999999999,0
2023-10-16,AAPL,Technology,111.84,9.42,Call,2024-02-19,90,123.02,0.08,0.08,0.08,334,-0.095277665294722,0.2464065708418891,0.0,0
2023-10-16,AAPL,Technology,111.84,9.42,Call,2024-06-24,180,100.66,11.71,12.94,12.73,248,0.10532077713728623,0.4928131416837782,1.2299999999999986,1
2023-10-16,AAPL,Technology,111.84,9.42,Call,2024-06-24,180,111.84,3.52,3.88,3.79,358,0.0,0.4928131416837782,0.3599999999999999,0
2023-10-16,AAPL,Technology,111.84,9.42,Call,2024-06-24,180,123.02,0.42,0.47,0.45,251,-0.095277665294722,0.4928131416837782,0.04999999999999999,0
2023-10-17,AAPL,Technology,109.86,9.42,Call,2023-11-28,30,98.88,11.01,11.28,11.15,312,0.10529983420509369,0.08213552361396304,0.2699999999999996,1
2023-10-17,AAPL,Technology,109.86,9.42,Call,2023-11-28,30,109.86,1.33,1.36,1.35,544,0.0,0.08213552361396304,0.030000000000000027,0
2023-10-17,AAPL,Technology,109.86,9.42,Call,2023-11-28,30,120.85,0.01,0.01,0.01,343,-0.0953432792350176,0.08213552361396304,0.0,0
2023-10-17,AAPL,Technology,109.86,9.42,Call,2024-02-20,90,98.88,11.18,11.81,11.47,296,0.10529983420509369,0.2464065708418891,0.6300000000000008,1
2023-10-17,AAPL,Technology,109.86,9.42,Call,2024-02-20,90,109.86,2.39,2.52,2.44,467,0.0,0.2464065708418891,0.1299999999999999,0
2023-10-17,AAPL,Technology,109.86,9.42,Call,2024-02-20,90,120.85,0.08,0.08,0.08,285,-0.0953432792350176,0.2464065708418891,0.0,0
2023-10-17,AAPL,Technology,109.86,9.42,Call,2024-06-25,180,98.88,11.51,12.71,11.93,205,0.10529983420509369,0.4928131416837782,1.200000000000001,1
2023-10-17,AAPL,Technology,109.86,9.42,Call,2024-06-25,180,109.86,3.46,3.81,3.47,395,0.0,0.4928131416837782,0.3500000000000001,0
2023-10-17,AAPL,Technology,109.86,9.42,Call,2024-06-25,180,120.85,0.41,0.46,0.45,249,-0.0953432792350176,0.4928131416837782,0.050000000000000044,0
2023-10-18,AAPL,Technology,109.05,9.48,Call,2023-11-29,30,98.14,10.93,11.2,11.18,361,0.10541146198588067,0.08213552361396304,0.2699999999999996,1
2023-10-18,AAPL,Technology,109.05,9.48,Call,2023-11-29,30,109.05,1.32,1.35,1.34,587,0.0,0.08213552361396304,0.030000000000000027,0
2023-10-18,AAPL,Technology,109.05,9.48,Call,2023-11-29,30,119.95,0.01,0.01,0.01,365,-0.09526849663806557,0.08213552361396304,0.0,0
2023-10-18,AAPL,Technology,109.05,9.48,Call,2024-02-21,90,98.14,11.1,11.72,11.67,288,0.10541146198588067,0.2464065708418891,0.620000000000001,1
2023-10-18,AAPL,Technology,109.05,9.48,Call,2024-02-21,90,109.05,2.37,2.5,2.41,468,0.0,0.2464065708418891,0.1299999999999999,0
2023-10-18,AAPL,Technology,109.05,9.48,Call,2024-02-21,90,119.95,0.07,0.08,0.08,267,-0.09526849663806557,0.2464065708418891,0.009999999999999995,0
2023-10-18,AAPL,Technology,109.05,9.48,Call,2024-06-26,180,98.14,11.42,12.62,12.2,249,0.10541146198588067,0.4928131416837782,1.1999999999999993,1
2023-10-18,AAPL,Technology,109.05,9.48,Call,2024-06-26,180,109.05,3.43,3.78,3.43,381,0.0,0.4928131416837782,0.34999999999999964,0
2023-10-18,AAPL,Technology,109.05,9.48,Call,2024-06-26,180,119.95,0.41,0.45,0.44,237,-0.09526849663806557,0.4928131416837782,0.040000000000000036,0
2023-10-19,AAPL,Technology,111.56,10.04,Call,2023-11-30,30,100.4,11.18,11.46,11.35,340,0.10540035550165934,0.08213552361396304,0.28000000000000114,1
2023-10-19,AAPL,Technology,111.56,10.04,Call,2023-11-30,30,111.56,1.36,1.39,1.37,535,0.0,0.08213552361396304,0.029999999999999805,0
2023-10-19,AAPL,Technology,111.56,10.04,Call,2023-11-30,30,122.71,0.01,0.01,0.01,376,-0.0952612852291681,0.08213552361396304,0.0,0
2023-10-19,AAPL,Technology,111.56,10.04,Call,2024-02-22,90,100.4,11.36,11.99,11.65,291,0.10540035550165934,0.2464065708418891,0.6300000000000008,1
2023-10-19,AAPL,Technology,111.56,10.04,Call,2024-02-22,90,111.56,2.43,2.56,2.54,474,0.0,0.2464065708418891,0.1299999999999999,0
2023-10-19,AAPL,Technology,111.56,10.04,Call,2024-02-22,90,122.71,0.08,0.08,0.08,290,-0.0952612852291681,0.2464065708418891,0.0,0
2023-10-19,AAPL,Technology,111.56,10.04,Call,2024-06-27,180,100.4,11.69,12.91,12.59,218,0.10540035550165934,0.4928131416837782,1.2200000000000006,1
2023-10-19,AAPL,Technology,111.56,10.04,Call,2024-06-27,180,111.56,3.52,3.88,3.81,386,0.0,0.4928131416837782,0.3599999999999999,0
2023-10-19,AAPL,Technology,111.56,10.04,Call,2024-06-27,180,122.71,0.43,0.47,0.44,248,-0.0952612852291681,0.4928131416837782,0.03999999999999998,0
2023-10-20,AAPL,Technology,109.55,9.91,Call,2023-12-01,30,98.59,10.98,11.25,11.07,323,0.10541122945452543,0.08213552361396304,0.2699999999999996,1
2023-10-20,AAPL,Technology,109.55,9.91,Call,2023-12-01,30,109.55,1.33,1.36,1.35,539,0.0,0.08213552361396304,0.030000000000000027,0
2023-10-20,AAPL,Technology,109.55,9.91,Call,2023-12-01,30,120.5,0.01,0.01,0.01,374,-0.09526868688923416,0.08213552361396304,0.0,0
2023-10-20,AAPL,Technology,109.55,9.91,Call,2024-02-23,90,98.59,11.15,11.78,11.61,290,0.10541122945452543,0.2464065708418891,0.629999999999999,1
2023-10-20,AAPL,Technology,109.55,9.91,Call,2024-02-23,90,109.55,2.38,2.51,2.5,431,0.0,0.2464065708418891,0.1299999999999999,0
2023-10-20,AAPL,Technology,109.55,9.91,Call,2024-02-23,90,120.5,0.08,0.08,0.08,302,-0.09526868688923416,0.2464065708418891,0.0,0
2023-10-20,AAPL,Technology,109.55,9.91,Call,2024-06-28,180,98.59,11.48,12.68,11.54,239,0.10541122945452543,0.4928131416837782,1.1999999999999993,1
2023-10-20,AAPL,Technology,109.55,9.91,Call,2024-06-28,180,109.55,3.44,3.79,3.77,370,0.0,0.4928131416837782,0.3500000000000001,0
2023-10-20,AAPL,Technology,109.55,9.91,Call,2024-06-28,180,120.5,0.41,0.46,0.44,230,-0.09526868688923416,0.4928131416837782,0.050000000000000044,0
2023-10-23,AAPL,Technology,105.97,10.02,Call,2023-12-04,30,95.37,10.62,10.88,10.75,326,0.10539197159592346,0.08213552361396304,0.26000000000000156,1
2023-10-23,AAPL,Technology,105.97,10.02,Call,2023-12-04,30,105.97,1.29,1.32,1.31,579,0.0,0.08213552361396304,0.030000000000000027,0
2023-10-23,AAPL,Technology,105.97,10.02,Call,2023-12-04,30,116.56,0.01,0.01,0.01,349,-0.09525012670020479,0.08213552361396304,0.0,0
2023-10-23,AAPL,Technology,105.97,10.02,Call,2024-02-26,90,95.37,10.79,11.39,10.88,254,0.10539197159592346,0.2464065708418891,0.6000000000000014,1
2023-10-23,AAPL,Technology,105.97,10.02,Call,2024-02-26,90,105.97,2.31,2.43,2.34,445,0.0,0.2464065708418891,0.1200000000000001,0
2023-10-23,AAPL,Technology,105.97,10.02,Call,2024-02-26,90,116.56,0.07,0.08,0.08,308,-0.09525012670020479,0.2464065708418891,0.009999999999999995,0
2023-10-23,AAPL,Technology,105.97,10.02,Call,2024-07-01,180,95.37,11.1,12.26,11.95,200,0.10539197159592346,0.4928131416837782,1.1600000000000001,1
2023-10-23,AAPL,Technology,105.97,10.02,Call,2024-07-01,180,105.97,3.34,3.68,3.4,336,0.0,0.4928131416837782,0.3400000000000003,0
2023-10-23,AAPL,Technology,105.97,10.02,Call,2024-07-01,180,116.56,0.4,0.45,0.43,233,-0.09525012670020479,0.4928131416837782,0.04999999999999999,0
2023-10-24,AAPL,Technology,102.92,10.3,Call,2023-12-05,30,92.62,10.32,10.58,10.49,348,0.10544688636093741,0.08213552361396304,0.2599999999999998,1
2023-10-24,AAPL,Technology,102.92,10.3,Call,2023-12-05,30,102.92,1.28,1.31,1.29,592,0.0,0.08213552361396304,0.030000000000000027,0
2023-10-24,AAPL,Technology,102.92,10.3,Call,2023-12-05,30,113.21,0.01,0.01,0.01,339,-0.09529251367647458,0.08213552361396304,0.0,0
2023-10-24,AAPL,Technology,102.92,10.3,Call,2024-02-27,90,92.62,10.48,11.07,10.6,298,0.10544688636093741,0.2464065708418891,0.5899999999999999,1
2023-10-24,AAPL,Technology,102.92,10.3,Call,2024-02-27,90,102.92,2.29,2.42,2.32,462,0.0,0.2464065708418891,0.1299999999999999,0
2023-10-24,AAPL,Technology,102.92,10.3,Call,2024-02-27,90,113.21,0.08,0.09,0.09,304,-0.09529251367647458,0.2464065708418891,0.009999999999999995,0
2023-10-24,AAPL,Technology,102.92,10.3,Call,2024-07-02,180,92.62,10.8,11.94,11.04,232,0.10544688636093741,0.4928131416837782,1.1399999999999988,1
2023-10-24,AAPL,Technology,102.92,10.3,Call,2024-07-02,180,102.92,3.31,3.65,3.42,365,0.0,0.4928131416837782,0.33999999999999986,0
2023-10-24,AAPL,Technology,102.92,10.3,Call,2024-07-02,180,113.21,0.43,0.47,0.43,220,-0.09529251367647458,0.4928131416837782,0.03999999999999998,0
2023-10-25,AAPL,Technology,102.97,10.33,Call,2023-12-06,30,92.68,10.32,10.58,10.52,334,0.10528498410448384,0.08213552361396304,0.2599999999999998,1
2023-10-25,AAPL,Technology,102.97,10.33,Call,2023-12-06,30,102.97,1.29,1.32,1.3,559,0.0,0.08213552361396304,0.030000000000000027,0
2023-10-25,AAPL,Technology,102.97,10.33,Call,2023-12-06,30,113.27,0.01,0.01,0.01,343,-0.0953366655439627,0.08213552361396304,0.0,0
2023-10-25,AAPL,Technology,102.97,10.33,Call,2024-02-28,90,92.68,10.48,11.07,10.9,301,0.10528498410448384,0.2464065708418891,0.5899999999999999,1
2023-10-25,AAPL,Technology,102.97,10.33,Call,2024-02-28,90,102.97,2.31,2.43,2.31,489,0.0,0.2464065708418891,0.1200000000000001,0
2023-10-25,AAPL,Technology,102.97,10.33,Call,2024-02-28,90,113.27,0.08,0.09,0.09,290,-0.0953366655439627,0.2464065708418891,0.009999999999999995,0
2023-10-25,AAPL,Technology,102.97,10.33,Call,2024-07-03,180,92.68,10.81,11.94,11.02,213,0.10528498410448384,0.4928131416837782,1.129999999999999,1
2023-10-25,AAPL,Technology,102.97,10.33,Call,2024-07-03,180,102.97,3.33,3.67,3.41,340,0.0,0.4928131416837782,0.33999999999999986,0
2023-10-25,AAPL,Technology,102.97,10.33,Call,2024-07-03,180,113.27,0.43,0.48,0.48,238,-0.0953366655439627,0.4928131416837782,0.04999999999999999,0
2023-10-26,AAPL,Technology,103.04,10.93,Call,2023-12-07,30,92.73,10.33,10.59,10.52,335,0.10542521754390885,0.08213552361396304,0.2599999999999998,1
2023-10-26,AAPL,Technology,103.04,10.93,Call,2023-12-07,30,103.04,1.36,1.39,1.37,549,0.0,0.08213552361396304,0.029999999999999805,0
2023-10-26,AAPL,Technology,103.04,10.93,Call,2023-12-07,30,113.34,0.01,0.01,0.01,352,-0.09527488838542962,0.08213552361396304,0.0,0
2023-10-26,AAPL,Technology,103.04,10.93,Call,2024-02-29,90,92.73,10.51,11.1,10.69,296,0.10542521754390885,0.2464065708418891,0.5899999999999999,1
2023-10-26,AAPL,Technology,103.04,10.93,Call,2024-02-29,90,103.04,2.42,2.55,2.47,439,0.0,0.2464065708418891,0.1299999999999999,0
2023-10-26,AAPL,Technology,103.04,10.93,Call,2024-02-29,90,113.34,0.11,0.12,0.12,319,-0.09527488838542962,0.2464065708418891,0.009999999999999995,0
2023-10-26,AAPL,Technology,103.04,10.93,Call,2024-07-04,180,92.73,10.86,12.0,12.0,214,0.10542521754390885,0.4928131416837782,1.1400000000000006,1
2023-10-26,AAPL,Technology,103.04,10.93,Call,2024-07-04,180,103.04,3.49,3.85,3.64,369,0.0,0.4928131416837782,0.3599999999999999,0
2023-10-26,AAPL,Technology,103.04,10.93,Call,2024-07-04,180,113.34,0.52,0.58,0.58,250,-0.09527488838542962,0.4928131416837782,0.05999999999999994,0
2023-10-27,AAPL,Technology,102.86,10.84,Call,2023-12-08,30,92.57,10.31,10.57,10.44,320,0.10540372526765032,0.08213552361396304,0.2599999999999998,1
2023-10-27,AAPL,Technology,102.86,10.84,Call,2023-12-08,30,102.86,1.34,1.37,1.36,542,0.0,0.08213552361396304,0.030000000000000027,0
2023-10-27,AAPL,Technology,102.86,10.84,Call,2023-12-08,30,113.14,0.01,0.01,0.01,320,-0.0952571495682395,0.08213552361396304,0.0,0
2023-10-27,AAPL,Technology,102.86,10.84,Call,2024-03-01,90,92.57,10.49,11.08,10.6,286,0.10540372526765032,0.2464065708418891,0.5899999999999999,1
2023-10-27,AAPL,Technology,102.86,10.84,Call,2024-03-01,90,102.86,2.4,2.53,2.49,460,0.0,0.2464065708418891,0.1299999999999999,0
2023-10-27,AAPL,Technology,102.86,10.84,Call,2024-03-01,90,113.14,0.11,0.11,0.11,291,-0.0952571495682395,0.2464065708418891,0.0,0
2023-10-27,AAPL,Technology,102.86,10.84,Call,2024-07-05,180,92.57,10.84,11.97,11.08,235,0.10540372526765032,0.4928131416837782,1.1300000000000008,1
2023-10-27,AAPL,Technology,102.86,10.84,Call,2024-07-05,180,102.86,3.46,3.81,3.53,361,0.0,0.4928131416837782,0.3500000000000001,0
2023-10-27,AAPL,Technology,102.86,10.84,Call,2024-07-05,180,113.14,0.51,0.56,0.53,238,-0.0952571495682395,0.4928131416837782,0.050000000000000044,0
2023-10-30,AAPL,Technology,104.86,10.92,Call,2023-12-11,30,94.37,10.51,10.77,10.52,331,0.10540290111114492,0.08213552361396304,0.2599999999999998,1
2023-10-30,AAPL,Technology,104.86,10.92,Call,2023-12-11,30,104.86,1.38,1.41,1.39,559,0.0,0.08213552361396304,0.030000000000000027,0
2023-10-30,AAPL,Technology,104.86,10.92,Call,2023-12-11,30,115.34,0.01,0.01,0.01,363,-0.09525816104287985,0.08213552361396304,0.0,0
2023-10-30,AAPL,Technology,104.86,10.92,Call,2024-03-04,90,94.37,10.69,11.29,10.97,300,0.10540290111114492,0.2464065708418891,0.5999999999999996,1
2023-10-30,AAPL,Technology,104.86,10.92,Call,2024-03-04,90,104.86,2.46,2.59,2.55,484,0.0,0.2464065708418891,0.1299999999999999,0
2023-10-30,AAPL,Technology,104.86,10.92,Call,2024-03-04,90,115.34,0.11,0.12,0.12,308,-0.09525816104287985,0.2464065708418891,0.009999999999999995,0
2023-10-30,AAPL,Technology,104.86,10.92,Call,2024-07-08,180,94.37,11.05,12.21,11.06,212,0.10540290111114492,0.4928131416837782,1.1600000000000001,1
2023-10-30,AAPL,Technology,104.86,10.92,Call,2024-07-08,180,104.86,3.55,3.91,3.76,360,0.0,0.4928131416837782,0.3600000000000003,0
2023-10-30,AAPL,Technology,104.86,10.92,Call,2024-07-08,180,115.34,0.53,0.59,0.58,246,-0.09525816104287985,0.4928131416837782,0.05999999999999994,0
2023-10-31,AAPL,Technology,100.54,10.73,Call,2023-12-12,30,90.49,10.08,10.33,10.29,340,0.10531631090138747,0.08213552361396304,0.25,1
2023-10-31,AAPL,Technology,100.54,10.73,Call,2023-12-12,30,100.54,1.3,1.33,1.33,535,0.0,0.08213552361396304,0.030000000000000027,0
2023-10-31,AAPL,Technology,100.54,10.73,Call,2023-12-12,30,110.6,0.01,0.01,0.01,357,-0.09536443082380511,0.08213552361396304,0.0,0
2023-10-31,AAPL,Technology,100.54,10.73,Call,2024-03-05,90,90.49,10.25,10.82,10.58,288,0.10531631090138747,0.2464065708418891,0.5700000000000003,1
2023-10-31,AAPL,Technology,100.54,10.73,Call,2024-03-05,90,100.54,2.33,2.45,2.43,472,0.0,0.2464065708418891,0.1200000000000001,0
2023-10-31,AAPL,Technology,100.54,10.73,Call,2024-03-05,90,110.6,0.1,0.11,0.1,302,-0.09536443082380511,0.2464065708418891,0.009999999999999995,0
2023-10-31,AAPL,Technology,100.54,10.73,Call,2024-07-09,180,90.49,10.58,11.69,11.37,237,0.10531631090138747,0.4928131416837782,1.1099999999999994,1
2023-10-31,AAPL,Technology,100.54,10.73,Call,2024-07-09,180,100.54,3.36,3.7,3.67,412,0.0,0.4928131416837782,0.3400000000000003,0
2023-10-31,AAPL,Technology,100.54,10.73,Call,2024-07-09,180,110.6,0.48,0.53,0.53,267,-0.09536443082380511,0.4928131416837782,0.050000000000000044,0
2023-11-01,AAPL,Technology,101.19,10.64,Call,2023-12-13,30,91.07,10.14,10.39,10.18,315,0.10537149616194133,0.08213552361396304,0.25,1
2023-11-01,AAPL,Technology,101.19,10.64,Call,2023-12-13,30,101.19,1.3,1.33,1.32,563,0.0,0.08213552361396304,0.030000000000000027,0
2023-11-01,AAPL,Technology,101.19,10.64,Call,2023-12-13,30,111.3,0.01,0.01,0.01,335,-0.09522932053983058,0.08213552361396304,0.0,0
2023-11-01,AAPL,Technology,101.19,10.64,Call,2024-03-06,90,91.07,10.31,10.89,10.72,278,0.10537149616194133,0.2464065708418891,0.5800000000000001,1
2023-11-01,AAPL,Technology,101.19,10.64,Call,2024-03-06,90,101.19,2.32,2.45,2.43,476,0.0,0.2464065708418891,0.13000000000000034,0
2023-11-01,AAPL,Technology,101.19,10.64,Call,2024-03-06,90,111.3,0.1,0.1,0.1,324,-0.09522932053983058,0.2464065708418891,0.0,0
2023-11-01,AAPL,Technology,101.19,10.64,Call,2024-07-10,180,91.07,10.64,11.76,11.73,227,0.10537149616194133,0.4928131416837782,1.1199999999999992,1
2023-11-01,AAPL,Technology,101.19,10.64,Call,2024-07-10,180,101.19,3.35,3.69,3.54,348,0.0,0.4928131416837782,0.33999999999999986,0
2023-11-01,AAPL,Technology,101.19,10.64,Call,2024-07-10,180,111.3,0.47,0.52,0.5,259,-0.09522932053983058,0.4928131416837782,0.050000000000000044,0
2023-11-02,AAPL,Technology,103.72,10.71,Call,2023-12-14,30,93.34,10.4,10.66,10.46,359,0.10544622014879397,0.08213552361396304,0.2599999999999998,1
2023-11-02,AAPL,Technology,103.72,10.71,Call,2023-12-14,30,103.72,1.34,1.37,1.37,589,0.0,0.08213552361396304,0.030000000000000027,0
2023-11-02,AAPL,Technology,103.72,10.71,Call,2023-12-14,30,114.09,0.01,0.01,0.01,351,-0.0952926499378144,0.08213552361396304,0.0,0
2023-11-02,AAPL,Technology,103.72,10.71,Call,2024-03-07,90,93.34,10.57,11.17,10.69,302,0.10544622014879397,0.2464065708418891,0.5999999999999996,1
2023-11-02,AAPL,Technology,103.72,10.71,Call,2024-03-07,90,103.72,2.39,2.52,2.4,441,0.0,0.2464065708418891,0.1299999999999999,0
2023-11-02,AAPL,Technology,103.72,10.71,Call,2024-03-07,90,114.09,0.1,0.11,0.11,300,-0.0952926499378144,0.2464065708418891,0.009999999999999995,0
2023-11-02,AAPL,Technology,103.72,10.71,Call,2024-07-11,180,93.34,10.92,12.07,11.71,236,0.10544622014879397,0.4928131416837782,1.1500000000000004,1
2023-11-02,AAPL,Technology,103.72,10.71,Call,2024-07-11,180,103.72,3.45,3.81,3.65,369,0.0,0.4928131416837782,0.3599999999999999,0
2023-11-02,AAPL,Technology,103.72,10.71,Call,2024-07-11,180,114.09,0.49,0.55,0.51,262,-0.0952926499378144,0.4928131416837782,0.06000000000000005,0
2023-11-03,AAPL,Technology,101.9,10.93,Call,2023-12-15,30,91.71,10.21,10.47,10.27,374,0.10536051565782635,0.08213552361396304,0.2599999999999998,1
2023-11-03,AAPL,Technology,101.9,10.93,Call,2023-12-15,30,101.9,1.34,1.37,1.37,595,0.0,0.08213552361396304,0.030000000000000027,0
2023-11-03,AAPL,Technology,101.9,10.93,Call,2023-12-15,30,112.09,0.01,0.01,0.01,330,-0.0953101798043249,0.08213552361396304,0.0,0
2023-11-03,AAPL,Technology,101.9,10.93,Call,2024-03-08,90,91.71,10.39,10.98,10.53,285,0.10536051565782635,0.2464065708418891,0.5899999999999999,1
