Date,VIX_Close,Ticker,Industry,Underlying_Price,OptionType,Expiration,DTE,Strike,Last,Bid,Ask,Volume,log_moneyness,YTE,Spread,ITM
2025-07-29,18.76,CVX,Energy,152.72,Put,2025-08-28,30,160.5,8.45,7.4,9.51,106,-0.04968776315257833,0.08213552361396304,2.1099999999999994,1
2025-07-29,18.76,JPM,Financials,208.52,Call,2025-08-28,30,198.0,12.0,10.5,13.5,153,0.05176792920536995,0.08213552361396304,3.0,1
2025-07-29,18.76,JPM,Financials,208.52,Put,2025-08-28,30,198.0,0.83,0.73,0.93,81,0.05176792920536995,0.08213552361396304,0.20000000000000007,0
2025-07-29,18.76,JPM,Financials,208.52,Call,2025-08-28,30,219.0,1.21,1.06,1.36,123,-0.049036769916595564,0.08213552361396304,0.30000000000000004,0
2025-07-29,18.76,JPM,Financials,208.52,Put,2025-08-28,30,219.0,10.97,9.6,12.35,97,-0.049036769916595564,0.08213552361396304,2.75,1
2025-07-29,18.76,BAC,Financials,46.06,Call,2025-08-28,30,43.8,2.73,2.39,3.07,118,0.05031107701013879,0.08213552361396304,0.6799999999999997,1
2025-07-29,18.76,BAC,Financials,46.06,Put,2025-08-28,30,43.8,0.33,0.28,0.37,91,0.05031107701013879,0.08213552361396304,0.08999999999999997,0
2025-07-29,18.76,BAC,Financials,46.06,Call,2025-08-28,30,48.400000000000006,0.42,0.37,0.47,77,-0.049554919330046986,0.08213552361396304,0.09999999999999998,0
2025-07-29,18.76,BAC,Financials,46.06,Put,2025-08-28,30,48.400000000000006,2.6,2.27,2.92,0,-0.049554919330046986,0.08213552361396304,0.6499999999999999,1
2025-07-29,18.76,JNJ,Health Care,159.86,Call,2025-08-28,30,152.0,9.61,8.41,10.81,63,0.05041791135159666,0.08213552361396304,2.4000000000000004,1
2025-07-29,18.76,JNJ,Health Care,159.86,Put,2025-08-28,30,152.0,1.25,1.09,1.4,222,0.05041791135159666,0.08213552361396304,0.30999999999999983,0
2025-07-29,18.76,JNJ,Health Care,159.86,Call,2025-08-28,30,168.0,1.59,1.39,1.78,63,-0.0496655472053859,0.08213552361396304,0.3900000000000001,0
2025-07-29,18.76,JNJ,Health Care,159.86,Put,2025-08-28,30,168.0,9.17,8.03,10.32,0,-0.0496655472053859,0.08213552361396304,2.290000000000001,1
2025-07-29,18.76,PFE,Health Care,32.32,Call,2025-08-28,30,30.700000000000003,1.84,1.61,2.07,153,0.05142357905974301,0.08213552361396304,0.45999999999999974,1
2025-07-29,18.76,PFE,Health Care,32.32,Put,2025-08-28,30,30.700000000000003,0.12,0.1,0.13,189,0.05142357905974301,0.08213552361396304,0.03,0
2025-07-29,18.76,PFE,Health Care,32.32,Call,2025-08-28,30,33.9,0.18,0.16,0.2,88,-0.04772878073350984,0.08213552361396304,0.04000000000000001,0
2025-07-29,18.76,PFE,Health Care,32.32,Put,2025-08-28,30,33.9,1.65,1.44,1.85,96,-0.04772878073350984,0.08213552361396304,0.41000000000000014,1
2025-07-29,18.76,AMZN,Consumer Discretionary,185.31,Call,2025-08-28,30,176.0,12.53,10.96,14.09,0,0.05154610333776575,0.08213552361396304,3.129999999999999,1
2025-07-29,18.76,AMZN,Consumer Discretionary,185.31,Put,2025-08-28,30,176.0,2.64,2.31,2.97,270,0.05154610333776575,0.08213552361396304,0.6600000000000001,0
2025-07-29,18.76,AMZN,Consumer Discretionary,185.31,Call,2025-08-28,30,194.5,3.3,2.89,3.72,231,-0.04840206468258354,0.08213552361396304,0.8300000000000001,0
2025-07-29,18.76,AMZN,Consumer Discretionary,185.31,Put,2025-08-28,30,194.5,11.85,10.37,13.34,29,-0.04840206468258354,0.08213552361396304,2.9700000000000006,1
2025-07-29,18.76,TSLA,Consumer Discretionary,254.0,Call,2025-08-28,30,241.5,17.84,15.61,20.07,381,0.05046479392590912,0.08213552361396304,4.460000000000001,1
2025-07-29,18.76,TSLA,Consumer Discretionary,254.0,Put,2025-08-28,30,241.5,4.54,3.98,5.11,333,0.05046479392590912,0.08213552361396304,1.1300000000000003,0
2025-07-29,18.76,TSLA,Consumer Discretionary,254.0,Call,2025-08-28,30,266.5,5.5,4.81,6.19,421,-0.048039976587362636,0.08213552361396304,1.3800000000000008,0
2025-07-29,18.76,TSLA,Consumer Discretionary,254.0,Put,2025-08-28,30,266.5,17.12,14.98,19.26,371,-0.048039976587362636,0.08213552361396304,4.280000000000001,1
2025-07-29,18.76,GOOGL,Communication Services,173.75,Call,2025-08-28,30,165.0,11.28,9.87,12.69,319,0.05167201054432086,0.08213552361396304,2.8200000000000003,1
2025-07-29,18.76,GOOGL,Communication Services,173.75,Put,2025-08-28,30,165.0,1.99,1.74,2.24,262,0.05167201054432086,0.08213552361396304,0.5000000000000002,0
2025-07-29,18.76,GOOGL,Communication Services,173.75,Call,2025-08-28,30,182.5,2.53,2.21,2.84,144,-0.04913268857764465,0.08213552361396304,0.6299999999999999,0
2025-07-29,18.76,GOOGL,Communication Services,173.75,Put,2025-08-28,30,182.5,10.68,9.34,12.01,271,-0.04913268857764465,0.08213552361396304,2.67,1
2025-07-29,18.76,META,Communication Services,546.14,Call,2025-08-28,30,519.0,31.71,27.75,35.68,0,0.050971469967935105,0.08213552361396304,7.93,1
2025-07-29,18.76,META,Communication Services,546.14,Put,2025-08-28,30,519.0,2.87,2.51,3.23,153,0.050971469967935105,0.08213552361396304,0.7200000000000002,0
2025-07-29,18.76,META,Communication Services,546.14,Call,2025-08-28,30,573.5,3.95,3.46,4.45,224,-0.0488825834356017,0.08213552361396304,0.9900000000000002,0
2025-07-29,18.76,META,Communication Services,546.14,Put,2025-08-28,30,573.5,29.43,25.75,33.11,245,-0.0488825834356017,0.08213552361396304,7.359999999999999,1
2025-08-04,17.36,AAPL,Information Technology,194.5,Call,2025-09-03,30,185.0,12.88,11.27,14.49,0,0.050076337980176085,0.08213552361396304,3.2200000000000006,1
2025-08-04,17.36,AAPL,Information Technology,194.5,Put,2025-09-03,30,185.0,2.77,2.42,3.12,437,0.050076337980176085,0.08213552361396304,0.7000000000000002,0
2025-08-04,17.36,AAPL,Information Technology,194.5,Call,2025-09-03,30,204.0,3.42,3.0,3.85,86,-0.04768783078571535,0.08213552361396304,0.8500000000000001,0
2025-08-04,17.36,AAPL,Information Technology,194.5,Put,2025-09-03,30,204.0,12.25,10.72,13.79,279,-0.04768783078571535,0.08213552361396304,3.0699999999999985,1
2025-08-04,17.36,MSFT,Information Technology,433.74,Call,2025-09-03,30,412.0,29.91,26.17,33.65,384,0.05142192689073444,0.08213552361396304,7.479999999999997,1
2025-08-04,17.36,MSFT,Information Technology,433.74,Put,2025-09-03,30,412.0,6.82,5.97,7.67,104,0.05142192689073444,0.08213552361396304,1.7000000000000002,0
2025-08-04,17.36,MSFT,Information Technology,433.74,Call,2025-09-03,30,455.5,8.36,7.31,9.4,226,-0.04895044045975222,0.08213552361396304,2.0900000000000007,0
2025-08-04,17.36,MSFT,Information Technology,433.74,Put,2025-09-03,30,455.5,28.62,25.04,32.2,244,-0.04895044045975222,0.08213552361396304,7.160000000000004,1
2025-08-04,17.36,NVDA,Information Technology,115.12,Call,2025-09-03,30,109.5,7.11,6.22,7.99,639,0.050050513322556826,0.08213552361396304,1.7700000000000005,1
2025-08-04,17.36,NVDA,Information Technology,115.12,Put,2025-09-03,30,109.5,1.13,0.99,1.27,165,0.050050513322556826,0.08213552361396304,0.28,0
2025-08-04,17.36,NVDA,Information Technology,115.12,Call,2025-09-03,30,121.0,1.38,1.21,1.56,559,-0.049815483017628615,0.08213552361396304,0.3500000000000001,0
2025-08-04,17.36,NVDA,Information Technology,115.12,Put,2025-09-03,30,121.0,6.87,6.01,7.72,291,-0.049815483017628615,0.08213552361396304,1.71,1
2025-08-04,17.36,XOM,Energy,110.88,Call,2025-09-03,30,105.5,6.9,6.03,7.76,134,0.04973758252547193,0.08213552361396304,1.7299999999999995,1
2025-08-04,17.36,XOM,Energy,110.88,Put,2025-09-03,30,105.5,1.17,1.02,1.32,61,0.04973758252547193,0.08213552361396304,0.30000000000000004,0
2025-08-04,17.36,XOM,Energy,110.88,Call,2025-09-03,30,116.5,1.43,1.25,1.61,113,-0.04944273756416216,0.08213552361396304,0.3600000000000001,0
2025-08-04,17.36,XOM,Energy,110.88,Put,2025-09-03,30,116.5,6.67,5.83,7.5,90,-0.04944273756416216,0.08213552361396304,1.67,1
2025-08-04,17.36,CVX,Energy,155.46,Call,2025-09-03,30,147.5,9.89,8.65,11.12,235,0.05256028802219917,0.08213552361396304,2.469999999999999,1
2025-08-04,17.36,CVX,Energy,155.46,Put,2025-09-03,30,147.5,1.44,1.26,1.62,56,0.05256028802219917,0.08213552361396304,0.3600000000000001,0
2025-08-04,17.36,CVX,Energy,155.46,Call,2025-09-03,30,163.0,1.98,1.74,2.23,80,-0.04736173700468866,0.08213552361396304,0.49,0
2025-08-04,17.36,CVX,Energy,155.46,Put,2025-09-03,30,163.0,8.99,7.87,10.11,144,-0.04736173700468866,0.08213552361396304,2.2399999999999993,1
2025-08-04,17.36,JPM,Financials,201.25,Call,2025-09-03,30,191.0,12.15,10.63,13.67,327,0.05227448825204287,0.08213552361396304,3.039999999999999,1
2025-08-04,17.36,JPM,Financials,201.25,Put,2025-09-03,30,191.0,1.28,1.12,1.43,35,0.05227448825204287,0.08213552361396304,0.30999999999999983,0
2025-08-04,17.36,JPM,Financials,201.25,Call,2025-09-03,30,211.5,1.74,1.52,1.95,20,-0.04967708218765993,0.08213552361396304,0.42999999999999994,0
2025-08-04,17.36,JPM,Financials,201.25,Put,2025-09-03,30,211.5,11.29,9.88,12.7,67,-0.04967708218765993,0.08213552361396304,2.8199999999999985,1
2025-08-04,17.36,BAC,Financials,46.86,Call,2025-09-03,30,44.5,2.61,2.29,2.94,85,0.051675243907455114,0.08213552361396304,0.6499999999999999,1
2025-08-04,17.36,BAC,Financials,46.86,Put,2025-09-03,30,44.5,0.11,0.09,0.12,134,0.051675243907455114,0.08213552361396304,0.03,0
2025-08-04,17.36,BAC,Financials,46.86,Call,2025-09-03,30,49.2,0.17,0.15,0.19,68,-0.04872919041861288,0.08213552361396304,0.04000000000000001,0
2025-08-04,17.36,BAC,Financials,46.86,Put,2025-09-03,30,49.2,2.35,2.06,2.64,13,-0.04872919041861288,0.08213552361396304,0.5800000000000001,1
2025-08-04,17.36,JNJ,Health Care,157.63,Call,2025-09-03,30,149.5,10.24,8.96,11.51,0,0.05295412180770991,0.08213552361396304,2.549999999999999,1
2025-08-04,17.36,JNJ,Health Care,157.63,Put,2025-09-03,30,149.5,1.61,1.41,1.82,97,0.05295412180770991,0.08213552361396304,0.41000000000000014,0
2025-08-04,17.36,JNJ,Health Care,157.63,Call,2025-09-03,30,165.5,2.14,1.88,2.41,0,-0.0487206801786666,0.08213552361396304,0.5300000000000002,0
2025-08-04,17.36,JNJ,Health Care,157.63,Put,2025-09-03,30,165.5,9.47,8.29,10.65,165,-0.0487206801786666,0.08213552361396304,2.360000000000001,1
2025-08-04,17.36,PFE,Health Care,32.5,Call,2025-09-03,30,30.9,1.82,1.59,2.05,215,0.05048390543199207,0.08213552361396304,0.45999999999999974,1
2025-08-04,17.36,PFE,Health Care,32.5,Put,2025-09-03,30,30.9,0.12,0.11,0.14,58,0.05048390543199207,0.08213552361396304,0.030000000000000013,0
2025-08-04,17.36,PFE,Health Care,32.5,Call,2025-09-03,30,34.1,0.18,0.15,0.2,142,-0.048057294953779375,0.08213552361396304,0.05000000000000002,0
2025-08-04,17.36,PFE,Health Care,32.5,Put,2025-09-03,30,34.1,1.66,1.46,1.87,63,-0.048057294953779375,0.08213552361396304,0.41000000000000014,1
2025-08-04,17.36,AMZN,Consumer Discretionary,183.49,Call,2025-09-03,30,174.5,12.95,11.33,14.57,344,0.05023542845438032,0.08213552361396304,3.24,1
2025-08-04,17.36,AMZN,Consumer Discretionary,183.49,Put,2025-09-03,30,174.5,3.39,2.96,3.81,0,0.05023542845438032,0.08213552361396304,0.8500000000000001,0
2025-08-04,17.36,AMZN,Consumer Discretionary,183.49,Call,2025-09-03,30,192.5,4.08,3.57,4.59,248,-0.04793598363097663,0.08213552361396304,1.02,0
2025-08-04,17.36,AMZN,Consumer Discretionary,183.49,Put,2025-09-03,30,192.5,12.46,10.9,14.02,0,-0.04793598363097663,0.08213552361396304,3.119999999999999,1
2025-08-04,17.36,TSLA,Consumer Discretionary,248.53,Call,2025-09-03,30,236.0,16.45,14.39,18.51,207,0.05173175757055244,0.08213552361396304,4.120000000000001,1
2025-08-04,17.36,TSLA,Consumer Discretionary,248.53,Put,2025-09-03,30,236.0,3.14,2.75,3.54,21,0.05173175757055244,0.08213552361396304,0.79,0
2025-08-04,17.36,TSLA,Consumer Discretionary,248.53,Call,2025-09-03,30,261.0,3.96,3.47,4.46,186,-0.048956844726530994,0.08213552361396304,0.9899999999999998,0
2025-08-04,17.36,TSLA,Consumer Discretionary,248.53,Put,2025-09-03,30,261.0,15.57,13.63,17.52,270,-0.048956844726530994,0.08213552361396304,3.889999999999999,1
2025-08-04,17.36,GOOGL,Communication Services,174.85,Call,2025-09-03,30,166.0,10.5,9.19,11.81,0,0.05194067515284157,0.08213552361396304,2.620000000000001,1
2025-08-04,17.36,GOOGL,Communication Services,174.85,Put,2025-09-03,30,166.0,1.1,0.97,1.24,228,0.05194067515284157,0.08213552361396304,0.27,0
2025-08-04,17.36,GOOGL,Communication Services,174.85,Call,2025-09-03,30,183.5,1.55,1.36,1.74,409,-0.0482862039852402,0.08213552361396304,0.3799999999999999,0
2025-08-04,17.36,GOOGL,Communication Services,174.85,Put,2025-09-03,30,183.5,9.6,8.4,10.8,112,-0.0482862039852402,0.08213552361396304,2.4000000000000004,1
2025-08-04,17.36,META,Communication Services,538.34,Call,2025-09-03,30,511.5,31.63,27.67,35.58,215,0.05114274542121499,0.08213552361396304,7.909999999999997,1
2025-08-04,17.36,META,Communication Services,538.34,Put,2025-09-03,30,511.5,3.11,2.72,3.5,356,0.05114274542121499,0.08213552361396304,0.7799999999999998,0
2025-08-04,17.36,META,Communication Services,538.34,Call,2025-09-03,30,565.5,4.21,3.68,4.74,486,-0.04921996474327891,0.08213552361396304,1.06,0
2025-08-04,17.36,META,Communication Services,538.34,Put,2025-09-03,30,565.5,29.51,25.83,33.2,228,-0.04921996474327891,0.08213552361396304,7.3700000000000045,1
2025-08-07,15.83,AAPL,Information Technology,199.57,Call,2025-09-06,30,189.5,12.73,11.14,14.32,289,0.051776027457412915,0.08213552361396304,3.1799999999999997,1
2025-08-07,15.83,AAPL,Information Technology,199.57,Put,2025-09-06,30,189.5,2.04,1.78,2.29,253,0.051776027457412915,0.08213552361396304,0.51,0
2025-08-07,15.83,AAPL,Information Technology,199.57,Call,2025-09-06,30,209.5,2.65,2.32,2.99,242,-0.048558687382298564,0.08213552361396304,0.6700000000000004,0
2025-08-07,15.83,AAPL,Information Technology,199.57,Put,2025-09-06,30,209.5,11.9,10.41,13.38,162,-0.048558687382298564,0.08213552361396304,2.9700000000000006,1
2025-08-07,15.83,MSFT,Information Technology,433.72,Call,2025-09-06,30,412.0,26.92,23.56,30.29,463,0.051375815254454955,0.08213552361396304,6.73,1
2025-08-07,15.83,MSFT,Information Technology,433.72,Put,2025-09-06,30,412.0,3.85,3.37,4.33,479,0.051375815254454955,0.08213552361396304,0.96,0
2025-08-07,15.83,MSFT,Information Technology,433.72,Call,2025-09-06,30,455.5,5.01,4.38,5.64,697,-0.04899655209603171,0.08213552361396304,1.2599999999999998,0
2025-08-07,15.83,MSFT,Information Technology,433.72,Put,2025-09-06,30,455.5,25.29,22.13,28.46,501,-0.04899655209603171,0.08213552361396304,6.330000000000002,1
2025-08-07,15.83,NVDA,Information Technology,112.14,Call,2025-09-06,30,106.5,7.05,6.17,7.93,335,0.051603105546046725,0.08213552361396304,1.7599999999999998,1
2025-08-07,15.83,NVDA,Information Technology,112.14,Put,2025-09-06,30,106.5,1.06,0.93,1.19,494,0.051603105546046725,0.08213552361396304,0.2599999999999999,0
2025-08-07,15.83,NVDA,Information Technology,112.14,Call,2025-09-06,30,117.5,1.45,1.26,1.63,389,-0.046690242888687165,0.08213552361396304,0.3699999999999999,0
2025-08-07,15.83,NVDA,Information Technology,112.14,Put,2025-09-06,30,117.5,6.42,5.62,7.22,273,-0.046690242888687165,0.08213552361396304,1.5999999999999996,1
2025-08-07,15.83,XOM,Energy,109.26,Call,2025-09-06,30,104.0,6.58,5.76,7.41,120,0.04933946382619892,0.08213552361396304,1.6500000000000004,1
2025-08-07,15.83,XOM,Energy,109.26,Put,2025-09-06,30,104.0,0.98,0.86,1.11,187,0.04933946382619892,0.08213552361396304,0.2500000000000001,0
2025-08-07,15.83,XOM,Energy,109.26,Call,2025-09-06,30,114.5,1.28,1.12,1.44,152,-0.046844460026722684,0.08213552361396304,0.31999999999999984,0
2025-08-07,15.83,XOM,Energy,109.26,Put,2025-09-06,30,114.5,6.15,5.38,6.91,227,-0.046844460026722684,0.08213552361396304,1.5300000000000002,1
2025-08-07,15.83,CVX,Energy,156.48,Call,2025-09-06,30,148.5,9.14,8.0,10.28,180,0.0523432480437528,0.08213552361396304,2.2799999999999994,1
2025-08-07,15.83,CVX,Energy,156.48,Put,2025-09-06,30,148.5,0.67,0.59,0.76,130,0.0523432480437528,0.08213552361396304,0.17000000000000004,0
2025-08-07,15.83,CVX,Energy,156.48,Call,2025-09-06,30,164.5,0.96,0.84,1.08,147,-0.049982363918919456,0.08213552361396304,0.2400000000000001,0
2025-08-07,15.83,CVX,Energy,156.48,Put,2025-09-06,30,164.5,8.44,7.38,9.49,0,-0.049982363918919456,0.08213552361396304,2.1100000000000003,1
2025-08-07,15.83,JPM,Financials,200.51,Call,2025-09-06,30,190.5,11.84,10.36,13.32,149,0.051211926247856907,0.08213552361396304,2.960000000000001,1
2025-08-07,15.83,JPM,Financials,200.51,Put,2025-09-06,30,190.5,1.2,1.05,1.35,82,0.051211926247856907,0.08213552361396304,0.30000000000000004,0
2025-08-07,15.83,JPM,Financials,200.51,Call,2025-09-06,30,210.5,1.65,1.45,1.86,93,-0.048621532307823546,0.08213552361396304,0.41000000000000014,0
2025-08-07,15.83,JPM,Financials,200.51,Put,2025-09-06,30,210.5,10.95,9.58,12.32,92,-0.048621532307823546,0.08213552361396304,2.74,1
2025-08-07,15.83,BAC,Financials,46.28,Call,2025-09-06,30,44.0,2.6,2.27,2.92,9,0.05052026840721461,0.08213552361396304,0.6499999999999999,1
2025-08-07,15.83,BAC,Financials,46.28,Put,2025-09-06,30,44.0,0.17,0.15,0.2,38,0.05052026840721461,0.08213552361396304,0.05000000000000002,0
2025-08-07,15.83,BAC,Financials,46.28,Call,2025-09-06,30,48.6,0.25,0.22,0.28,0,-0.048913628580972236,0.08213552361396304,0.060000000000000026,0
2025-08-07,15.83,BAC,Financials,46.28,Put,2025-09-06,30,48.6,2.41,2.11,2.71,8,-0.048913628580972236,0.08213552361396304,0.6000000000000001,1
2025-08-07,15.83,JNJ,Health Care,157.21,Call,2025-09-06,30,149.5,8.58,7.51,9.65,228,0.05028609837268139,0.08213552361396304,2.1400000000000006,1
2025-08-07,15.83,JNJ,Health Care,157.21,Put,2025-09-06,30,149.5,0.38,0.33,0.43,53,0.05028609837268139,0.08213552361396304,0.09999999999999998,0
2025-08-07,15.83,JNJ,Health Care,157.21,Call,2025-09-06,30,165.0,0.58,0.51,0.66,178,-0.048362982697158025,0.08213552361396304,0.15000000000000002,0
2025-08-07,15.83,JNJ,Health Care,157.21,Put,2025-09-06,30,165.0,7.83,6.85,8.81,0,-0.048362982697158025,0.08213552361396304,1.9600000000000009,1
2025-08-07,15.83,PFE,Health Care,32.48,Call,2025-09-06,30,30.9,1.75,1.53,1.97,18,0.04986833138977737,0.08213552361396304,0.43999999999999995,1
2025-08-07,15.83,PFE,Health Care,32.48,Put,2025-09-06,30,30.9,0.07,0.06,0.08,213,0.04986833138977737,0.08213552361396304,0.020000000000000004,0
2025-08-07,15.83,PFE,Health Care,32.48,Call,2025-09-06,30,34.1,0.11,0.09,0.12,279,-0.048672868995994,0.08213552361396304,0.03,0
2025-08-07,15.83,PFE,Health Care,32.48,Put,2025-09-06,30,34.1,1.61,1.41,1.82,155,-0.048672868995994,0.08213552361396304,0.41000000000000014,1
2025-08-07,15.83,AMZN,Consumer Discretionary,183.85,Call,2025-09-06,30,174.5,12.36,10.81,13.9,431,0.05219546610479903,0.08213552361396304,3.09,1
2025-08-07,15.83,AMZN,Consumer Discretionary,183.85,Put,2025-09-06,30,174.5,2.43,2.13,2.74,300,0.05219546610479903,0.08213552361396304,0.6100000000000003,0
2025-08-07,15.83,AMZN,Consumer Discretionary,183.85,Call,2025-09-06,30,193.0,3.1,2.71,3.48,129,-0.04856998115760457,0.08213552361396304,0.77,0
2025-08-07,15.83,AMZN,Consumer Discretionary,183.85,Put,2025-09-06,30,193.0,11.61,10.16,13.06,0,-0.04856998115760457,0.08213552361396304,2.9000000000000004,1
2025-08-07,15.83,TSLA,Consumer Discretionary,249.58,Call,2025-09-06,30,237.0,15.32,13.41,17.24,474,0.05171936394457711,0.08213552361396304,3.8299999999999983,1
2025-08-07,15.83,TSLA,Consumer Discretionary,249.58,Put,2025-09-06,30,237.0,1.97,1.72,2.21,0,0.05171936394457711,0.08213552361396304,0.49,0
2025-08-07,15.83,TSLA,Consumer Discretionary,249.58,Call,2025-09-06,30,262.0,2.64,2.31,2.97,582,-0.048564998681388506,0.08213552361396304,0.6600000000000001,0
2025-08-07,15.83,TSLA,Consumer Discretionary,249.58,Put,2025-09-06,30,262.0,14.2,12.43,15.98,159,-0.048564998681388506,0.08213552361396304,3.5500000000000007,1
2025-08-07,15.83,GOOGL,Communication Services,172.79,Call,2025-09-06,30,164.0,10.13,8.86,11.39,390,0.05221055650083185,0.08213552361396304,2.530000000000001,1
2025-08-07,15.83,GOOGL,Communication Services,172.79,Put,2025-09-06,30,164.0,0.8,0.7,0.9,301,0.05221055650083185,0.08213552361396304,0.20000000000000007,0
2025-08-07,15.83,GOOGL,Communication Services,172.79,Call,2025-09-06,30,181.5,1.15,1.01,1.3,159,-0.0491786693798751,0.08213552361396304,0.29000000000000004,0
2025-08-07,15.83,GOOGL,Communication Services,172.79,Put,2025-09-06,30,181.5,9.27,8.11,10.43,0,-0.0491786693798751,0.08213552361396304,2.3200000000000003,1
2025-08-07,15.83,META,Communication Services,547.6,Call,2025-09-06,30,520.0,36.82,32.22,41.42,559,0.05171628183882073,0.08213552361396304,9.200000000000003,1
2025-08-07,15.83,META,Communication Services,547.6,Put,2025-09-06,30,520.0,7.51,6.57,8.45,164,0.05171628183882073,0.08213552361396304,1.879999999999999,0
2025-08-07,15.83,META,Communication Services,547.6,Call,2025-09-06,30,575.0,9.4,8.23,10.58,374,-0.04882494738305657,0.08213552361396304,2.3499999999999996,0
2025-08-07,15.83,META,Communication Services,547.6,Put,2025-09-06,30,575.0,34.91,30.55,39.28,521,-0.04882494738305657,0.08213552361396304,8.73,1
2025-08-13,16.43,AAPL,Information Technology,198.82,Call,2025-09-12,30,189.0,14.18,12.41,15.96,139,0.05065287772435671,0.08213552361396304,3.5500000000000007,1
2025-08-13,16.43,AAPL,Information Technology,198.82,Put,2025-09-12,30,189.0,3.74,3.28,4.21,0,0.05065287772435671,0.08213552361396304,0.9300000000000002,0
2025-08-13,16.43,AAPL,Information Technology,198.82,Call,2025-09-12,30,209.0,4.4,3.85,4.95,31,-0.049934359180811995,0.08213552361396304,1.1,0
2025-08-13,16.43,AAPL,Information Technology,198.82,Put,2025-09-12,30,209.0,13.89,12.16,15.63,136,-0.049934359180811995,0.08213552361396304,3.4700000000000006,1
2025-08-13,16.43,MSFT,Information Technology,425.72,Call,2025-09-12,30,404.5,30.15,26.38,33.92,643,0.05113011667429713,0.08213552361396304,7.540000000000003,1
2025-08-13,16.43,MSFT,Information Technology,425.72,Put,2025-09-12,30,404.5,7.6,6.65,8.55,327,0.05113011667429713,0.08213552361396304,1.9000000000000004,0
2025-08-13,16.43,MSFT,Information Technology,425.72,Call,2025-09-12,30,447.0,9.19,8.04,10.34,724,-0.04877674144072525,0.08213552361396304,2.3000000000000007,0
2025-08-13,16.43,MSFT,Information Technology,425.72,Put,2025-09-12,30,447.0,29.0,25.38,32.63,384,-0.04877674144072525,0.08213552361396304,7.2500000000000036,1
2025-08-13,16.43,NVDA,Information Technology,110.74,Call,2025-09-12,30,105.0,8.05,7.05,9.06,242,0.053224761237297726,0.08213552361396304,2.0100000000000007,1
2025-08-13,16.43,NVDA,Information Technology,110.74,Put,2025-09-12,30,105.0,1.97,1.72,2.22,288,0.053224761237297726,0.08213552361396304,0.5000000000000002,0
2025-08-13,16.43,NVDA,Information Technology,110.74,Call,2025-09-12,30,116.5,2.39,2.09,2.69,472,-0.050706161610934185,0.08213552361396304,0.6000000000000001,0
2025-08-13,16.43,NVDA,Information Technology,110.74,Put,2025-09-12,30,116.5,7.77,6.79,8.74,168,-0.050706161610934185,0.08213552361396304,1.9500000000000002,1
2025-08-13,16.43,XOM,Energy,108.69,Call,2025-09-12,30,103.5,6.53,5.71,7.34,128,0.0489281808696717,0.08213552361396304,1.63,1
2025-08-13,16.43,XOM,Energy,108.69,Put,2025-09-12,30,103.5,1.0,0.87,1.12,136,0.0489281808696717,0.08213552361396304,0.2500000000000001,0
2025-08-13,16.43,XOM,Energy,108.69,Call,2025-09-12,30,114.0,1.26,1.1,1.42,0,-0.04769865481939991,0.08213552361396304,0.31999999999999984,0
2025-08-13,16.43,XOM,Energy,108.69,Put,2025-09-12,30,114.0,6.2,5.42,6.97,178,-0.04769865481939991,0.08213552361396304,1.5499999999999998,1
2025-08-13,16.43,CVX,Energy,154.73,Call,2025-09-12,30,147.0,10.12,8.86,11.39,147,0.05124907572284489,0.08213552361396304,2.530000000000001,1
2025-08-13,16.43,CVX,Energy,154.73,Put,2025-09-12,30,147.0,1.91,1.67,2.15,76,0.05124907572284489,0.08213552361396304,0.48,0
2025-08-13,16.43,CVX,Energy,154.73,Call,2025-09-12,30,162.5,2.39,2.09,2.69,61,-0.04899633926821101,0.08213552361396304,0.6000000000000001,0
2025-08-13,16.43,CVX,Energy,154.73,Put,2025-09-12,30,162.5,9.63,8.42,10.83,56,-0.04899633926821101,0.08213552361396304,2.41,1
2025-08-13,16.43,JPM,Financials,201.82,Call,2025-09-12,30,191.5,11.4,9.97,12.82,48,0.05248840241568198,0.08213552361396304,2.8499999999999996,1
2025-08-13,16.43,JPM,Financials,201.82,Put,2025-09-12,30,191.5,0.45,0.39,0.5,58,0.05248840241568198,0.08213552361396304,0.10999999999999999,0
2025-08-13,16.43,JPM,Financials,201.82,Call,2025-09-12,30,212.0,0.73,0.64,0.82,182,-0.049210063635629804,0.08213552361396304,0.17999999999999994,0
2025-08-13,16.43,JPM,Financials,201.82,Put,2025-09-12,30,212.0,10.22,8.94,11.49,139,-0.049210063635629804,0.08213552361396304,2.5500000000000007,1
2025-08-13,16.43,BAC,Financials,46.03,Call,2025-09-12,30,43.7,2.65,2.31,2.98,197,0.051945255727605576,0.08213552361396304,0.6699999999999999,1
2025-08-13,16.43,BAC,Financials,46.03,Put,2025-09-12,30,43.7,0.17,0.15,0.19,230,0.051945255727605576,0.08213552361396304,0.04000000000000001,0
2025-08-13,16.43,BAC,Financials,46.03,Call,2025-09-12,30,48.3,0.26,0.23,0.3,52,-0.048138202829376864,0.08213552361396304,0.06999999999999998,0
2025-08-13,16.43,BAC,Financials,46.03,Put,2025-09-12,30,48.3,2.37,2.08,2.67,146,-0.048138202829376864,0.08213552361396304,0.5899999999999999,1
2025-08-13,16.43,JNJ,Health Care,158.37,Call,2025-09-12,30,150.5,8.86,7.75,9.97,30,0.05097098331470417,0.08213552361396304,2.2200000000000006,1
